firm_id,firm_name,country,exchange,ticker,sector,sample_status,first_target_year,last_target_year,sample_inclusion_rule,exchange_listing_verified_as_of,listing_verification_status,collection_priority,year,employment_status,employees,employment_record_count,employment_source_batches,scope_break,hash_pending,ai_evidence_records,ai_source_batches
SA_2222,Saudi Arabian Oil Company (Aramco),Saudi Arabia,Saudi Exchange,2222,Energy,existing_seed,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,seed_verified,1,2018,exact_scope_break,67947.0,1.0,research_batch_01_employment.csv,True,False,0,
SA_1120,Al Rajhi Banking and Investment Corporation,Saudi Arabia,Saudi Exchange,1120,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,11,2024,exact,23406.0,1.0,research_batch_01_employment.csv,False,False,1,research_batch_01_ai_evidence.csv
SA_1120,Al Rajhi Banking and Investment Corporation,Saudi Arabia,Saudi Exchange,1120,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,11,2025,exact_scope_break,25083.0,1.0,research_batch_01_employment.csv,True,False,1,research_batch_01_ai_evidence.csv
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2018,unresolved,,,,False,True,0,
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2019,unresolved,,,,False,True,0,
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2020,unresolved,,,,False,True,0,
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2021,exact,5338.0,1.0,research_batch_03_employment.csv,False,False,0,
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2022,exact,5593.0,1.0,research_batch_03_employment.csv,False,False,0,
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2023,exact,5870.0,1.0,research_batch_03_employment.csv,False,False,0,
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2024,exact,5683.0,1.0,research_batch_03_employment.csv,False,False,1,research_batch_03_ai_evidence.csv
SA_1010,Riyad Bank,Saudi Arabia,Saudi Exchange,1010,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,12,2025,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2018,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2019,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2020,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2021,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2022,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2023,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2024,unresolved,,,,False,True,0,
SA_1080,Arab National Bank,Saudi Arabia,Saudi Exchange,1080,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,13,2025,unresolved,,,,False,True,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2018,exact,3027.0,1.0,research_batch_38_employment.csv,False,False,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2019,exact,2998.0,1.0,research_batch_38_employment.csv,False,False,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2020,exact,2881.0,1.0,research_batch_38_employment.csv,False,False,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2021,exact,2997.0,1.0,research_batch_38_employment.csv,False,False,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2022,exact,3105.0,1.0,research_batch_38_employment.csv,False,False,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2023,exact,3154.0,1.0,research_batch_38_employment.csv,False,False,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2024,exact,3056.0,1.0,research_batch_38_employment.csv,False,False,0,
SA_1050,Banque Saudi Fransi,Saudi Arabia,Saudi Exchange,1050,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,14,2025,exact,3120.0,1.0,research_batch_38_employment.csv,False,False,1,research_batch_04_ai_evidence.csv
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2018,unresolved,,,,False,True,0,
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2019,unresolved,,,,False,True,0,
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2020,unresolved,,,,False,True,0,
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2021,unresolved,,,,False,True,0,
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2022,unresolved,,,,False,True,0,
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2023,exact,2924.0,1.0,research_batch_02_employment.csv,False,False,1,research_batch_02_ai_evidence.csv
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2024,exact,2906.0,1.0,research_batch_02_employment.csv,False,False,1,research_batch_02_ai_evidence.csv
SA_1150,Alinma Bank,Saudi Arabia,Saudi Exchange,1150,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,15,2025,exact,2823.0,1.0,research_batch_02_employment.csv,False,False,1,research_batch_02_ai_evidence.csv
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2018,unresolved,,,,False,True,0,
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2019,unresolved,,,,False,True,0,
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2020,unresolved,,,,False,True,0,
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2021,unresolved,,,,False,True,0,
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2022,rounded,3500.0,1.0,research_batch_02_employment.csv,False,False,0,
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2023,exact,3787.0,1.0,research_batch_02_employment.csv,False,False,0,
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2024,exact,3767.0,1.0,research_batch_02_employment.csv,False,False,0,
SA_1140,Bank Albilad,Saudi Arabia,Saudi Exchange,1140,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,16,2025,unresolved,,,,False,True,0,
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2018,unresolved,,,,False,True,0,
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2019,unresolved,,,,False,True,0,
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2020,unresolved,,,,False,True,0,
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2021,unresolved,,,,False,True,1,research_batch_05_ai_evidence.csv
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2022,unresolved,,,,False,True,1,research_batch_04_ai_evidence.csv
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2023,unresolved,,,,False,True,2,research_batch_04_ai_evidence.csv
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2024,unresolved,,,,False,True,2,research_batch_04_ai_evidence.csv
SA_8210,Bupa Arabia for Cooperative Insurance,Saudi Arabia,Saudi Exchange,8210,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,17,2025,unresolved,,,,False,True,1,research_batch_04_ai_evidence.csv
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2018,unresolved,,,,False,True,0,
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2019,unresolved,,,,False,True,0,
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2020,unresolved,,,,False,True,0,
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2021,unresolved,,,,False,True,0,
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2022,unresolved,,,,False,True,0,
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2023,unresolved,,,,False,True,0,
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2024,unresolved,,,,False,True,1,research_batch_05_ai_evidence.csv
SA_8010,The Company for Cooperative Insurance (Tawuniya),Saudi Arabia,Saudi Exchange,8010,Insurance,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,18,2025,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2018,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2019,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2020,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2021,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2022,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2023,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2024,unresolved,,,,False,True,0,
SA_3030,Saudi Cement Company,Saudi Arabia,Saudi Exchange,3030,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,19,2025,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2018,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2019,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2020,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2021,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2022,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2023,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2024,unresolved,,,,False,True,0,
SA_3060,Yanbu Cement Company,Saudi Arabia,Saudi Exchange,3060,Materials,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,20,2025,unresolved,,,,False,True,1,research_batch_08_ai_evidence.csv
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2018,unresolved,,,,False,True,0,
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2019,exact,11845.0,1.0,research_batch_06_employment.csv,False,False,0,
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2020,exact,11184.0,1.0,research_batch_06_employment.csv,False,False,0,
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2021,exact,12603.0,1.0,research_batch_06_employment.csv,False,False,0,
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2022,unresolved,,,,False,True,0,
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2023,unresolved,,,,False,True,2,research_batch_06_ai_evidence.csv|research_batch_09_ai_evidence.csv
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2024,exact_scope_break,17216.0,2.0,research_batch_06_employment.csv|research_batch_09_employment.csv,True,False,2,research_batch_06_ai_evidence.csv|research_batch_09_ai_evidence.csv
AE_DFM_EMIRATESNBD,Emirates NBD Bank PJSC,United Arab Emirates,Dubai Financial Market,EMIRATESNBD,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,21,2025,unresolved,,,,False,True,1,research_batch_09_ai_evidence.csv
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2018,unresolved,,,,False,True,1,research_batch_10_ai_evidence.csv
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2019,unresolved,,,,False,True,0,
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2020,unresolved,,,,False,True,0,
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2021,unresolved,,,,False,True,0,
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2022,exact,1920.0,1.0,research_batch_10_employment.csv,False,False,1,research_batch_10_ai_evidence.csv
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2023,exact,2040.0,1.0,research_batch_10_employment.csv,False,False,0,
AE_DFM_DIB,Dubai Islamic Bank PJSC,United Arab Emirates,Dubai Financial Market,DIB,Banks,pilot_frame,2018,2025,pre-outcome pilot frame: selected before labor-outcome extraction; long public reporting history; sector coverage; no AI-language criterion,2026-08-09,exchange_frame_verified,22,2024,exact,2120.0,1.0,research_batch_10_employment.csv,False,False,0,
